User-ID,ISBN
276147,8879830694
186570,0141304340
86641,0441007902
172030,0373708696
212088,3596156955
120548,8408023942
259018,0064407667
179264,0140082042
35857,0373707649
114544,0312262892
185233,0671017470
252695,0142000116
6575,0060938455
159822,042518286X
164027,0688157459
57449,0517468522
30744,1551668378
195714,044023476X
11639,078686219X
244685,0451188969
171602,0385299362
31919,0451150317
154176,0671850954
147847,0446610399
204864,0399148361
254899,0061002860
213708,074324642X
197124,0752809431
142524,0140173765
28634,0786014091
156150,0394341686
104370,3293200028
130474,0425155188
224430,0786867647
195276,0770415911
252820,0312082517
59038,0446364193
206152,0060280646
156767,0802139256
164944,2070415635
184299,0671655507
170118,8433925180
139355,0425182908
228008,881713595X
140000,0972381600
196502,0679734775
167756,3822860107
186969,0811809188
28016,0553296345
150669,0670030031
72470,0060194324
171118,1883523664
60337,0743237188
278418,030774826X
157273,0061056022
81753,0394743148
227447,0696017059
6563,0618045996
44595,0671877623
40917,0446610607
8890,3021236801
184299,0553141244
223438,0786890371
232131,044970453X
131913,2070543587
270737,0140248307
131402,0375706410
11676,0099259206
31466,0768421721
184985,1853262269
232131,0452284805
161037,1551665247
234623,0449212378
154811,0671541501
145619,0292708009
129358,0373244754
11120,0679410325
151420,8495618605
228154,0441011675
260067,0523417969
212439,0345415000
75089,931561648
109461,0375503803
98146,0399143629
256402,0385338457
77864,0571099785
14638,0553255312
32773,0064407667
27573,0552140287
193156,0670891770
52853,0553561278
248805,0671655930
136560,8804501472
203075,0140501827
254899,0070342040
118434,0553563076
170947,0446606812
67270,0753501392
41538,1563894904
262998,089274765X
123981,0061094471
114414,0373708904
51986,0345422589
16966,0671578146
198711,0553249754
23817,0312261772
165319,0816521433
227447,0694522899
157273,0425166996
172030,0671759345
114865,0727005316
81048,0151769028
182987,0517123207
88733,1575289059
172166,3453212169
93358,0517122707
97598,3442541824
31826,0425104338
277639,0590469118
278535,0380819643
170449,0425063283
277563,080506284X
100568,0006513077
274061,0440967694
128696,1592400825
230522,0395605717
882,0452265347
224764,0446528382
213350,0486423689
167482,0449910571
201017,0671875086
74356,0671008161
30744,0553582135
263460,0451459407
90049,0436598760
258185,0778320790
278418,0785313443
31826,039951516X
193560,0440863430
244915,0380722283
252988,1578561256
28591,0380811081
82893,0471530700
82926,0446815438
170518,0380790912
246287,0345283872
82407,0761121102
133689,0440176484
275891,400/33/72
15651,0061092002
118434,0553563092
27462,051512219X
8284,0671011367
22409,0373790422
55492,0345347277
153662,0380755874
122429,0380797631
78553,0385481918
265889,0380811065
173632,3870245689
177590,0670031046
144395,0452277051
230249,0525945210
52614,1551664194
211430,0060958022
127462,0679732454
79527,0441469299
35050,014005622X
198711,0310239613
124078,185326010X
107718,0060609575
79747,0743464451
91266,067149838X
265306,0812545427
127429,064400018
129358,0373290624
36677,0399143874
176001,8408045083
162155,0933840322
230522,0840775717
79933,3890829775
89093,0671709178
203799,0515119385
135277,0671666401
16916,0345380193
243490,0811200701
173415,140003339X
146298,0373272286
204011,0425165159
11657,0671876287
208829,0671461494
238120,0399137262
255218,0399142800
162155,3822859710
11120,0582528143
191187,0849937035
235842,0446606812
133868,0804112819
101731,0874772346
144925,0373250215
166123,0517142988
181191,0060959754
254822,0670813028
35789,01400.55932
28360,0816710384
37400,0375703861
247603,0590414305
240144,0671601075
98356,0451208862
79186,0425178579
104636,0807083054
225659,0312305060
249924,0312262019
145619,0821764713
172377,0743235150
69684,0553292242
195694,0743223896
153508,0192837425
134630,0425172996
18067,0696006901
259004,0586037438
146803,0060509546
189835,0515076252
56360,3423251166
157273,0316558400
261105,2070407462
205980,074343627X
132836,0729000257
121070,2207304817
201768,0671004573
76942,0312952716
37712,0786862564
274881,2253044903
264321,0425153975
36327,0440222656
76366,0515135283
162738,0140293248
91342,0440208041
114988,0446360589
53174,0394584082
138525,067187750X
173180,0375759778
131126,0451184963
152496,0246134984
114865,000647909X
28488,8435009033
20119,0316789844
227447,0312970080
271593,0137231318
114414,0451400690
126860,0671669133
245963,080410512X
141819,0553258028
219546,0394846753
1473,1587991039
167812,0786864982
94865,3442452864
136382,0843922257
264555,8871480991
94781,038081479X
171818,0671707760
91116,0767904095
100172,0060930535
71587,0385503822
231490,0380613255
152955,0836262417
247752,0380977648
266808,1570717257
148798,0060194804
137190,0007164696
106684,0345449347
145369,0399137610
63938,031213441X
179288,0961287659
238526,0140102833
101731,0345342968
54335,0373218958
7158,0843951575
102967,0439317150
94897,0385418493
62272,1551666863
240267,0440159210
131402,0349100888
84024,0373103492
208316,067976402X
171150,8478884459
88733,0898041406
177458,0811801233
219951,0141186836
110440,059042520X
70052,0671003755
124488,0446608602
50547,0345327772
98391,006009298X
141958,037541472X
232211,0316601950
276463,0064410137
101851,0811820963
24921,0375727345
242824,0373163916
252953,0553505890
213109,0684802732
215256,080411109X
51826,0345409469
270713,0451203771
179144,0425118703
60787,0609804952
256925,0786927089
96869,0380753006
45743,0571142745
254971,0671476211
271284,0553254324
274117,8881836629
123981,0345426398
20871,8845214656
78783,0380819651
255092,0671799312
63854,0786885688
155495,0553261983
224646,0099592312
50763,0451191951
212923,0679415866
257212,0440224764
115589,3404143132
183227,0140469710
98943,0345300785
192172,0140254447
216019,0316769487
135873,0743457536
148934,0446323527
171904,8484602508
257204,0451455509
25601,0394753518
35859,0515104175
180801,0743463544
268330,0671751190
138441,1931081670
73240,0671707639
62303,0141182547
104144,0140272100
97598,3257225326
100881,3471782206
159129,3453147596
99190,0142000205
3363,0060194146
184299,0394427300
265115,1931561648
258185,0804120013
11676,2724249267
176010,0312936044
259746,1550370243
83496,0836237323
26143,0060502258
80075,0140312910
230496,0884046818
28619,0684804328
144316,0786884932
11676,0688108059
226006,0345423038
104636,0380710218
56360,0156006006
170966,0671787454
123094,0304343315
168047,0743238532
153361,0553289322
170229,0913952214
42466,0671028375
171118,0099106507
278418,0373225113
173660,1561840564
111947,0312104170
140604,1855911183
156150,0425077047
105517,0413626709
167844,0060183489
172030,0671729462
245963,0590402005
138193,066900491X
259101,0002255855
27508,0590474782
254206,0441694543
39646,0060927941
119541,0385332998
243077,0061056596
202173,3442413338
8890,2070764702
277746,0451206665
272233,0684808323
209756,0812502388
242073,0552142247
153662,0441004326
225810,0590332406
262118,1885223951
209238,0688149111
77026,0515121282
14232,2207250431
98741,0910129851
257204,0441301991
52584,0446604801
75119,0156000024
187624,0812513754
10826,259/195083
224816,8872263964
167349,0425163407
23650,0553576232
263407,8426411231
185176,0672317249
267444,0684845628
183088,0943186226
24933,0451128370
67358,0345428501
73399,0553486128
230522,0340823771
137211,0425133540
84900,0312950489
248531,0140122087
195798,8807813041
210959,0425118703
36836,080213825X
146778,0676973868
245346,0439136350
69078,0140275363
194466,0770427081
1782,0884092097
214034,0679450548
254465,0380400634
135149,0307128520
155014,0553211412
135766,0373292732
55492,0517205769
226545,0553443658
40796,0553578022
197659,044990587X
238179,0449703916
118587,1878867814
180348,0553576046
104468,0451166604
122881,0946537542
121066,0425154092
264031,0451208765
127171,0062517821
204864,0446403237
67111,3446178201
76499,0814758169
138578,0932379257
141710,0142002267
168985,0553347292
189835,0140383948
1660,0671024248
175101,0449218805
171118,1400048044
113817,0425164772
145431,0671038443
11676,0440211360
221777,0743206029
216606,8845244172
207835,0385486588
75777,0553272535
24433,0446522252
265591,8476726325
129883,0375700757
157288,0312200005
71712,0804102511
10030,0553268481
127429,0805019375
31556,0345337662
140232,3492232272
167233,156389341X
23902,096195907X
204753,0449220710
244736,0312862725
162091,0451524209
26055,014=0270590
135149,0373160739
249791,0553230921
177458,1552781518
232211,0894716905
215388,0385497466
212898,0001251782
102647,044023722X
168245,0310980755
135458,1400034779
3363,0060097469
243077,0810114682
217106,0782122221
270828,0778320227
203075,0865475180
129358,1551668920
63714,1854060627
181176,0553277472
274983,0886774454
595,0140293248
190925,0425179435
218831,3458336818
98647,1588050513
198711,0816704317
268932,0590434519
73394,0553239813
172245,0553272535
28619,0201000822
169663,0689828861
35933,8022010766
187948,0671496107
209220,1551662701
95193,0879735988
245612,0439420105
18067,0340502274
22389,0876853629
102967,0441675735
40255,0316780812
251036,0440236754
189334,0380974002
252695,044022473X
128939,0385721420
132498,881166764X
268330,0061060267
69310,0590254758
271126,0671680277
120193,3492232175
222683,0679454497
40450,0312305060
235105,0892967803
94985,8486344573
274061,0886775302
31315,0739411543
242562,0446365386
236237,0712675027
39281,0060922532
246655,0373027346
231393,0486280497
223695,0425163016
23999,3932069188
256390,1558506462
120281,8441412502
105911,0380804921
195904,0843141174
130271,3492233651
199772,1878685546
130571,0440221463
228021,0030074312
174700,067180748X
210035,0440182344
35859,0688170013
198711,0385494246
18850,3406510752
185384,0590407465
205735,0553158945
238541,0895310317
198711,059068230X
69971,157324127X
116599,0373222807
110440,1573228214
71470,0919795102
11676,006097270X
209160,0451521293
85043,0807844063
142649,2803431041
20060,0743439740
255493,0451149513
236757,0743246071
110029,0345417186
116556,0380811073
21014,0060959037
87141,0440506387
54147,8845408205
84621,3257008155
139480,2867444616
102967,0786890053
260771,0553581112
267313,0316316962
228855,884590184X
177432,0345348672
33264,0743233468
154125,3423361360
198711,0440213029
274061,0373255756
133747,0553210092
96744,0374148570
181176,0151000611
265780,0440241073
156020,2020046059
20859,3543180763
91832,0553273639
10668,0451172817
196985,0688166393
177458,0758203179
255092,0877733430
210822,0345331222
11676,3767002477
165183,0060976845
68760,0373484224
85042,8433494856
268030,043935806X
113519,0393008843
102967,0590434187
168642,0385497954
76352,0515130524
263495,0767916026
198038,0385493800
187065,038087718X
188022,0449218368
216012,0843950951
11601,0060932139
259829,0671797476
98518,1560760478
139480,2266027255
29306,039562892X
187145,0805068872
112243,0385511612
29259,1565541421
168464,059044185X
245963,0932592163
195904,0688149898
242263,0374105219
23768,0867209437
129851,1566260582
26544,0140375899
116210,0971394253
147385,0140434747
82914,0552997021
41841,0345443284
247852,0140252738
251843,0762101245
43021,0761521763
212645,0871161966
265313,0446362662
68568,0399149848
244349,0394926927
16916,0525938532
267895,0771060548
61780,2070370003
67840,0060095288
165139,0553840371
13518,0590483501
107784,0671816810
21252,0816749620
249096,0590936026
172922,0385501412
59172,0440216745
236759,0060970782
249894,0887307876
82977,0688151981
52203,2266066064
79958,014023828X
172512,0749336552
196711,1579544592
185384,0871231670
225810,0312169787
164533,1903471281
166801,8873907006
113340,0316926108
157273,0671722107
31556,0446343455
155219,0060000791
35859,0671693646
212898,0380778505
60168,0843931612
195694,0786013117
223087,0439109906
129074,067170561X
169663,0435055858
237047,0061057363
63074,9751020107
95888,2842057120
227520,0399151540
234623,044900211X
180722,0140580255
81045,0515090379
11724,0812585658
148000,8830402427
180669,0425181200
198711,0140502068
225449,038072121X
221186,039913414X
240756,0373765851
9440,0028639227
47017,0671656732
175003,1551669099
59388,0595168795
201768,0345313860
123137,0452275490
228579,0449217264
227539,3498006312
56856,1558002766
154108,8807813327
29413,0439064864
137589,0671789422
216012,1551667053
187415,989555026X
208390,0345443284
110973,0440967694
76352,0451208153
74559,185326167X
95902,8483105357
10532,0671033301
11797,0449206440
105517,1558745629
6575,0688177905
6242,0224060414
198355,0345413903
76249,2742739351
86033,0732266998
182987,8420646040
83561,039480001X
247429,0340656441
191165,1570671036
112765,0486250334
165183,0553297147
250510,0020698445
113817,0312202318
267223,0399148027
246617,1861590547
151081,1888952423
152946,0345420748
237411,0446530077
94923,0451166396
101381,0446364193
38273,0385260075
88937,0375707972
230522,0395137209
241198,3421054681
241749,0373221967
66234,0684852853
40888,0446608262
101209,0440226104
229448,0440204887
124942,0449234703
254130,0140432493
88646,0446672211
267249,0446601241
71568,155874262X
115839,3423092815
99738,3493629230
35836,0553279912
55779,0380713063
68500,3404142357
3326,3596141990
25395,055356045X
210273,0671532766
198784,0440218039
86481,0842329250
224636,039592720X
240283,0807576743
76942,014044050X
102647,0451205014
222035,0671026682
236378,0345432185
204825,3442541751
182987,8427612389
174596,0684804441
56175,8846200861
191961,0553575937
173111,0380820447
155820,0446603589
223190,042517140X
85701,0743456173
136791,034543739X
55395,0345320115
143147,0064402657
135149,0515130966
52584,0425114236
201783,1558749551
47365,0553581554
32773,0836220854
206249,1569312621
190741,0380723085
245604,0440212723
201526,0140340483
254498,8804424710
242409,0749396008
84024,0590059971
217375,0671024817
27740,0399143769
46862,0241114470
254,0451526279
129074,0756400201
126736,0590568736
135265,0373761546
35859,0060652802
110979,0803709773
30131,0345417623
160558,0307215245
173684,0890818827
226341,0446606812
200226,0773673032
19639,8370052592
122429,0380733161
129503,0140248927
225763,0876689152
271448,0060957409
110267,0749918241
114414,0373037031
95010,0590224581
33345,0312192177
77940,0843949325
277203,0590442619
51350,0061097233
163973,0345418840
233928,0373871759
254465,1551662841
189334,0891453377
22625,0812971043
135351,0553578308
53340,9188796604
277378,0670892963
101851,0880387165
135458,0330375253
185233,0312069146
48355,1569310823
66680,0912376058
165758,0451160916
241980,0446611212
98263,0771064004
79150,0440506492
51883,0764223720
157247,0446611476
93537,8120801644
263637,0789496755
226545,0373245475
179831,9024538718
19336,0671003755
182202,014131088X
269719,0446603716
275970,086318328X
26240,0156870118
35859,0743428951
17190,0446520950
82831,0823012034
61619,0804819289
166123,0312927223
23288,0553151797
26543,0764222589
278715,0446404136
197087,067187716X
4385,0786005416
73091,0060084049
123988,0345301110
191417,0340793457
214651,155166576X
270352,0961505109
38956,0842304746
231210,0688006663
28591,0373117205
32627,0449227545
126680,344242366X
43246,0451401751
213293,0442315872
153662,0441823475
98509,0099422654
237856,0786866462
203968,0425144291
255331,0002256967
113817,0747267537
131855,0752271687
145826,0385500769
256167,0679869816
132836,0942391845
56271,0140113878
240700,0553272535
135043,0679450092
4092,0345272846
70999,0842373195
14521,0425171094
205473,0345349962
32159,0385335466
264544,0877732450
212898,0590433369
74377,0449903486
259660,9505156103
81298,0449222713
16795,0448400715
219728,039914739X
224764,1551668459
110973,0373094868
194614,0812519469
58255,0515136530
131402,0740220110
114868,0345442822
184299,0671662236
187517,0446609056
138073,0340320907
1903,0375403256
171118,0452253292
278418,0590460870
48268,0440234735
150968,1892041308
254498,8884903165
209516,0440178002
225763,0060809833
81481,3257219253
69684,1557831572
30072,0967231434
215953,8476308582
98686,0553560255
214920,8422653931
245352,0451203895
140005,0618074678
57991,0886779782
72214,1550224786
218384,0743206061
140826,389397203X
60277,0486280519
155014,0809276992
111174,0312271875
269841,0932215211
101971,0380788624
250764,0446672351
163485,0151002835
266226,0060528036
135677,8481302139
143253,0440185327
60244,0060919655
182208,0738703419
236593,0130255793
250510,0872201368
235105,037318719X
56856,034545782X
53456,0441102670
114865,0007651996
37293,0451131134
11676,8420442070
229816,8807816059
240883,0060647361
205939,0679738908
80203,1559946032
142680,0345446860
93047,1850150826
148575,8437604621
232838,0061092819
271245,0440224764
166123,0886774691
202564,0749399902
93047,0451401840
225763,0195143264
201829,0440222451
45418,0385503822
203844,1853262382
148052,0020199856
51165,0099268558
212898,0590431900
228998,0553249029
245446,0670876623
275806,0425175413
226282,0816741956
11676,0671894315
112026,0880709553
137336,0812548094
116599,1575661543
263877,0743437993
120155,0553212478
230522,0590257218
223731,0812574729
266226,0671570552
187145,0375706771
238350,0553574574
11676,0886778913
194752,0002261200
20871,8804384387
266819,038000769X
246311,0393046974
194129,0716721562
55548,0553212087
224303,0399135790
150968,0385504209
76626,1853261122
138529,0801864402
260437,0385720106
52584,0441180000
180651,1551665816
147847,0312927460
36299,1401030130
185384,0399226834
35859,0446521094
157247,0752815421
90776,0671568175
31826,043935806X
122045,0380726246
59770,0891097295
43873,22680461929
171118,0553280422
86107,0679450963
20172,1558681078
32762,0515125628
126803,0515132268
172454,037540256X
130570,0373099932
119517,0380775840
126992,1400034779
188022,0786889616
36606,0670891606
270820,1551667908
188583,1551667517
223953,0671527886
188557,0553813021
172512,0439136369
110973,0399146164
51207,0446364193
177072,0380577291
11676,1853260991
98914,0385504209
132531,075153062X
153662,0843931302
36836,0345410394
142247,0553213695
244736,0802139256
257700,0452005434
170184,3404100263
238179,0590331795
103304,0451151259
272573,059084475X
69355,0590452037
110973,0553584480
210597,0966086503
212091,0553289586
59172,0394516575
37950,0671695169
237170,0722540078
123503,0767900383
39281,0380726904
86202,1857231791
23768,0380717018
216329,0345417623
218552,0515121843
208829,0375502238
184299,0531156710
140196,0060931914
188441,0684195976
247726,0151001367
70931,074343627X
11638,0345423828
178240,0553268880
55734,0425163385
129008,0312971346
168144,0590629794
93047,0671656244
262826,8408012444
248547,075285237X
143175,1881325105
130554,0671794019
259829,0345429230
262525,0425163407
247852,0962988014
142524,0140141537
277195,0062500295
99165,0671543296
53174,0070055327
70869,8804448318
136204,0679445315
49155,0553296981
56447,0312911939
230522,0875962955
274017,0060928336
86607,9501522261
60244,0060528435
82209,0671003755
237434,0805063897
179733,0671795554
195965,0385497466
224764,042516098X
244171,0553580280
203968,0385265700
172742,0671455704
113270,068810312X
52584,0451181026
98787,0140185003
55892,0553525735
35859,0440236436
4799,0553274066
60895,0753804700
24562,0374184232
191183,883891818X
198711,0440472431
129716,0345301110
207792,1892714027
189835,0679640118
198711,0590189417
130474,0399147284
112914,0151181012
248718,0671554255
268734,0738204498
278418,0446401013
149232,0771086504
150968,0688180639
62339,1859675336
168216,0812564871
11676,8420638498
170518,0312065558
30273,015100692X
66485,0141314508
68156,0451210743
258310,3453075781
198711,0671449044
250533,0679753338
133357,0671786601
177842,0395977894
207251,1564022722
52662,0140620222
265591,1583488006
83637,0553577352
143749,0671878530
208671,0446527017
174526,0553285033
265202,006016154X
236283,670050105
104098,0312957823
112881,1885171080
164061,0671673653
141699,0141181249
126395,0451209672
232131,0140043152
134784,1581950357
31675,9780385306034
236757,0804110867
40764,0694003611
167761,0060528036
270713,0140293248
56447,0446519723
21014,0553107305
212898,0373614721
35859,0934793492
64376,0451193237
233911,0671835025
208410,0907337228
263606,0553236938
235105,0425048543
151702,0916766462
36836,0804462453
4896,0062508156
88793,0684852047
225763,0425146421
132684,0553076256
54218,0553573225
20859,3499222493
146607,0767903579
134508,0553561278
36836,0912240024
69042,0446352268
110483,0821772643
225286,1587611732
180558,8845235629
88872,1575666464
228764,0380820064
118533,0762409894
20859,3927568015
21014,0964109964
200674,0440415632
205943,072254006X
169233,0451167538
122801,0446673544
158295,1558744150
198711,0942320093
246384,0811835111
41086,067166218X
216386,0553066684
23511,0553285343
175886,0373625251
70594,1400047838
233375,0749323485
131855,0553562835
16795,0440226406
165932,0440178002
11676,0770421008
172742,0380778785
91203,0375701214
220435,0743211235
75994,8401323770
155014,0553279556
112001,0393324761
35857,0380766558
144478,0684816032
8739,0671023934
203968,0060198346
254754,0451082028
94853,0006119875
200585,0385509456
177458,0007128649
110973,0373086342
193093,0028639820
170513,0314200622
266641,0027253805
216012,0373834977
34362,0553229885
221790,0684801752
223485,0786890088
113519,0440418070
274004,0140275290
227447,0553582763
204864,0553569570
153361,0373241445
36715,0671527924
81045,0515134384
110558,0374100128
196024,8885989403
251843,0399143629
7493,0373121873
228798,8432220035
76499,0804736332
16795,0821770500
119248,0590762575
42798,0441002692
81560,0670032891
262660,0312300530
30925,0937958255
66619,0330487388
140358,0670844527
24118,059025510X
158295,0345373707
35857,0066214440
209174,0739424831
277947,1869433637
10852,0553289691
47971,0812011414
183187,0553258478
132616,0446520802
225986,0006161227
231351,0763619582
98391,0373711360
51450,1551665891
116408,0877847355
57234,0898865735
5694,0590462318
54622,0312988923
94781,0969005482
217121,0375408819
211032,0312316933
52853,0671024094
171118,019283438X
231827,0425133516
24751,067164646X
36606,0345439104
2790,0394569962
125039,0441328210
243294,0671758896
6298,0446531480
88733,0380817705
266857,0964631636
71486,0099429799
223501,0060928360
48268,3426660121
169699,0449911004
249445,3442554144
29380,0747556547
38933,0743418174
47316,0590428330
11676,0671034421
30806,0440220254
73681,0898157803
73394,0373441886
202556,034068948X
210625,0140063838
253556,158134449X
243077,0671319728
26443,2012361854
105236,031285272X
214031,0965806162
180364,0671021001
189334,080523747X
69078,039535336X
274301,0345369068
13082,0395317290
262844,0061092614
29855,0671021001
44296,185326007X
227391,0590452444
101127,0451525434
11601,0671464817
42795,0824817060
88937,0745926290
50325,0971880107
131402,0747269637
217056,0155928694
235173,0312982402
16943,0261103288
141901,0743457439
149133,0679438416
173835,0679732268
213350,0809464624
237727,0789401487
176716,0553279912
91103,0618002219
13126,0486295729
48445,0743203631
244171,0761124209
251613,0743216458
31040,0688174396
232171,0672314401
250764,0425126455
215480,0553572997
144531,0446602191
30276,0373099614
198711,0448415925
212467,1576737047
94173,0060201134
54769,8408040367
259625,0064471047
55492,1563053381
169233,0345346602
153662,0394829387
129563,0531059480
126693,0452281180
149120,0375706771
210647,0684829916
260388,1853260401
154992,1565122054
210035,082174755X
114988,0060391480
265834,0345378695
198711,0590014609
56399,0441166164
132544,061571915
269566,0440228387
175003,0553560506
152811,0752844296
242409,0684827204
24283,357012701X
194737,1577193431
114493,042511306X
9504,0312983379
203820,8474612098
246335,1580173314
69971,0819311014
205648,0062516841
14422,0515121398
244189,0385504209
62862,0805019669
75747,0747514879
113955,0812040473
11676,0192823671
114865,0586048162
251422,0373106688
14613,0671787187
117539,0553234161
30495,059048141
33888,0752220195
171076,0679844376
177072,0312322755
203968,0345365399
259629,0440221471
69721,0345362861
60858,0821733176
76352,0821713701
6543,0316603570
52199,0812579135
82171,229030803X
60098,1551660571
182334,034543479X
11676,0553255959
51924,006101351X
105979,0701205644
254465,0505519879
98391,0441008992
245864,0451186362
35859,0867341246
76352,082177512X
246646,9728436440
104636,0375725601
133868,0373483856
51440,0679442405
167494,0451177622
43246,0385729340
152778,1586420178
149908,0002259877
151806,0373251882
98391,1890768480
204864,0380726238
224122,076791435X
166467,0375422412
195694,067973225X
48975,0451409159
195904,1570717206
76352,0671619683
155743,0425191184
60244,0060196955
138072,0307116190
26535,0345331389
33974,031287751X
226965,0061090891
16634,0670823074
114988,0380721643
244421,0590435744
25804,1561709743
269031,0821731947
189334,0399130365
74630,0671694979
138578,1562800302
46534,0140244824
198711,0789454157
40943,0425146812
110973,0373029926
273086,0689839693
52631,1558743669
236757,0451170725
186570,0816704600
214272,0140390596
226545,0515125237
11676,9038813686
273914,0140018743
105517,0440221099
165987,0345418832
78783,0451126505
206534,0449219143
63714,0007144172
123210,0345327217
145449,0399138684
49154,0688138136
1848,0345409663
39281,0345381815
269719,0449242668
115907,0374158177
37168,0345347951
3379,044661193X
43246,0771599196
168387,0733543987
3346,0425132153
215772,0515135739
205708,3806217734
135045,0688170528
177432,0812574966
193560,0913952214
122782,055323370X
130408,0345394291
7864,0671008749
245963,0679419616
234359,067976397X
189516,0399141901
227447,0380787067
278418,0373030622
257327,0060961740
194514,3442552362
252820,0814318673
249894,081673481X
254465,0373708653
16504,1400077834
88652,0805002448
21364,0060183349
239354,0804106304
86145,0671738283
67544,0316601950
131046,155166898X
189835,0688149758
44065,1400046955
278582,0425175405
192101,2070422054
138844,0913327255
269823,0747258082
14521,0312976275
198711,0671039857
35859,0590056549
134837,1874166048
112083,055328634X
114868,0743237188
72992,2290309761
242878,0586085351
53628,2070513653
236847,0618094997
256247,0140008535
189166,1841765554
227447,0893753440
271531,155166917X
101973,0345413903
238209,3548600808
114831,0140270078
75764,0070388490
131372,0060008024
26544,0345339681
69378,0590030507
112947,0743405978
8782,034538170X
98741,1573223425
278418,034538184X
201526,0380712520
101035,1568651392
59148,0425142485
231210,0452273811
35859,1572970669
278418,0821742590
209373,0394725808
105881,0451524209
147528,0440236894
26146,0552996181
236172,0399138684
101141,0425188809
183566,042513024X
11614,9021432420
117024,1861002718
212898,0373708351
262998,0415131723
113519,0670894370
175003,0425140962
30806,0140431586
30256,0375718915
63938,1400040442
149043,0812589718
234165,0385472951
117067,0226500578
171118,0140065172
138425,0844239135
26240,0060976845
106816,096154371X
114785,0842321950
84201,0312928912
254764,0064408183
233734,0812583868
256407,0670894184
171118,0670892939
203476,1843430169
171118,0345361326
95010,0346125588
56959,0451199588
225810,0451410505
168642,1400031354
52584,0684869098
193549,0060976845
129465,0971880107
186762,0802132294
245963,0440216745
200674,038075889X
157247,1551668084
12538,089107290X
105058,0446610038
104059,0380755610
128835,0060953055
52002,1593150229
75903,038549081X
144131,0441471285
67930,373286589
236840,0743202694
238864,030371706
11676,3455110754
189334,0886777828
166596,0812564715
112884,8806163698
93629,0140320970
236621,0609809997
44669,0373250207
130686,8879722247
99032,076073979X
49760,0821774875
226545,0373077327
114368,0373218397
201086,0752820788
230522,0451525337
14638,0764550780
3756,0446611867
204864,0345444884
267830,0486290301
28591,0373052359
109029,0241134706
185233,0740704877
65032,0449214729
110359,1896356133
132083,0312972091
204860,8877827580
145449,0971880107
219216,0312963009
23902,1862051178
110973,0671571559
81492,038533348X
233714,2253907014
204474,0517584212
27593,8422647672
225542,0515134465
126736,0671560603
257548,074322535X
94952,0345369416
163676,0316693286
142766,0380811065
171765,082172889X
142454,3746617987
132199,067102423X
98391,1590580362
38023,0451452895
35334,0743408764
109278,0440477093
176667,0671705091
230496,0553565559
63083,2277241202
87141,1565924215
230030,0140374248
271284,0440508568
31556,0399236015
163433,0590104292
125039,0590473654
242409,0061050679
238901,0812531272
214464,8804408065
35859,0786901128
234147,0345370775
264703,006056489X
46312,0439434866
71102,0671004107
17789,2253007293
130923,0739202502
222488,3453034120
247847,2290321524
160032,3423124245
36282,0380786753
76499,0140042520
76352,0373245807
219254,042505733X
209148,1567661076
11676,0590459384
95921,1740519175
274656,0446672211
253852,2290321230
26443,2264000708
24539,8487650112
196052,0618129111
77270,0373288816
84033,9722502514
221445,0553271636
6563,0440213525
240370,0486272745
223879,0515137057
211351,089296264X
213641,0764223291
265383,0553256696
44893,076111940X
1674,0312868308
139380,0671034022
47807,0449002985
208829,1552782964
73651,0446611867
178322,0517621878
16161,0947214380
5209,0671493515
60244,0064403688
268032,0449211827
126585,0671508008
173632,3453309707
177072,0740710664
249352,038097570X
178950,0679419861
171968,0385320116
117921,044022147
36299,0425181685
208829,0380719215
154070,0756400430
61783,8440648324
40943,0679833692
235384,0515101230
7312,1551668440
51846,8804479477
251362,0553275860
16634,1576751996
13273,0446526126
235842,1561738107
57412,037325024X
36326,0385472153
235105,0735814546
235105,1558743790
189835,0679783377
18254,0140433880
105108,0140587527
265313,0515119644
81531,0786011890
170518,0373028911
194991,0517100665
174092,0752811630
267282,037322771X
102359,076111940
255943,0253346827
217895,1573229326
177995,0380443880
139221,0345460359
229899,287714125X
193560,0094761507
78783,0440186560
278525,0446518581
177072,0812970802
125774,051513287X
248943,7511877720
189334,0764222082
16155,0553560204
233851,1558746161
246468,0140390030
111536,0061008761
238557,0312283709
13518,0671007610
191187,0515108332
47030,0330266934
276929,2080680692
120935,1573228214
94242,1564029859
114611,0399147551
262998,0898156742
7454,0345386108
70415,0312962185
170575,0061030244
35857,0553284355
88677,0373711123
147433,0732267897
121264,1566633966
79262,360887501
21618,0451523067
177098,0671027360
180280,3442444365
80683,0679738479
220240,0312050631
254465,042518269X
24945,3442028892
16795,1551666081
136071,1575660717
206635,0679444815
151967,0553130390
259629,0373700482
132851,0679889175
221291,0671014188
155549,0380820293
190925,0345445724
180957,0393050939
136252,0394864328
84882,0451190548
187624,0886775213
46443,0307122697
38377,0816148805
55734,0449907481
31315,0553373803
221871,0553138634
278418,0394826949
127429,0151002290
112001,0931988217
242214,1556113978
171795,0671436007
177638,0515132020
252222,0207184984
59172,0385316879
111637,0312421818
235105,0312291043
121084,0307231380
33319,0877017883
176902,0345328515
119640,0446605484
126755,0380789884
35859,0812576179
167800,082172035X
233740,0307215873
52366,0316666343
11532,0345435648
165987,0679756973
119307,0385246803
173415,0486284727
11676,3453075315
190185,0374317003
199025,0060192127
124274,0399501487
196738,0312985207
131510,0140440046
214626,0312305060
